ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
112,7,Mcf7,nan,0,0,11,nan,4,4,1,1,20240515,39507,57825,1475,1716,1218,1491,1354.44301,1595.910725,2.072525608,41925,0.692724167,224.2807943,1,0.683216602,0.482503085,266.0064198,273.0293025,91.54780172,32.96741301,29,192.5820738,191.8445285,60.37386152,1014.359523,0.942325581,0.671267712,0.094762297,0.162756511,0.067079158,0.022108293,0.0114768,0.027324627,0.017099454,0.016618428,0.031131401,0.015395517,0.009158544,0.000494181,0.008007413,0.004142666,0.011732559,0.008299243,0.011146547,0.004216618,0.003671745,0.001853449,0.008675923,0.009862352,0.000711797,0.007528686,0.008896695,0.007277566,0.001983843,0.001763432,0.001968569,0.564787464,2.653572536,0,0,0.323675675,0,3.856782077,55.33615907,3.701336324,2.188789752,1.356149957,0,0,0.129614476,1.806040882,0.742255789,0.14650097,0.12564022,0.143353432,0.135227731,0.550389604,0.873008861,0.581884602,0.706010442,0.654430876,0.45247332,0.634866924,0.553856732,1.164866966,1.393603838,1.19249292,1.286811994,0.040822729,0.034524961,0.040040259,0.037383791,3.303747588,3.536498641,3.339513617,3.429127584,-0.215388227,-0.090272145,-0.197768348,-0.143199085,0.741305187,0.53309307,0.720762384,0.640904014,0.765468948,0.698165741,0.758107534,0.73029249,6.787776023,6.782059611,6.785320103,6.776582627,2.688802779,2.615294243,2.686147145,2.656411186,2.635020007,2.315909205,2.605362136,2.458938994,0.796352403,0.797229517,0.796811685,0.791237359
112,8,Mcf7,nan,0,0,11,nan,4,4,1,1,20240515,47814,89700,1365,1898,1066,1598,1207.173757,1718.817522,2.038308452,53712,0.728765203,246.7360444,1,0.533043478,0.490602882,311.8261185,333.7364229,92.66067127,32.91788549,28.65309756,220.0163472,213.5271961,41.26292033,1106.668181,0.890192136,0.522854776,0.0581132,0.189247318,0.051652382,0.042509455,0.029253031,0.002925829,0.030179831,0.023609902,0.007159635,0.011179823,0.022505905,0.012908575,0.000775942,0.014310158,0.011038945,0.020956161,0.010752452,0.017301662,0.009139654,0.000243719,0.003406064,0.006561837,0.008888958,0.005195591,0.005513475,0.006881674,0.005848817,0.003811338,0.010910345,0.524526135,2.449004943,0,0,0.29513316,0,3.505017128,55.88447596,3.000497334,1.663728409,1.432383886,0.906330126,0.326935523,0.061602613,2.536211382,0.703690647,0.127615374,0.110032387,0.122958383,0.111419849,0.391900551,0.543262229,0.415735856,0.528444051,0.829669983,0.764800753,0.819297283,0.769661415,1.018969483,1.170208205,1.043393868,1.156148454,0.051610995,0.044972041,0.050101379,0.045385104,3.355410544,3.539149859,3.39372241,3.520673658,-0.409156883,-0.324617998,-0.390884306,-0.328863999,0.906643908,0.863867706,0.898731873,0.865935478,0.82250115,0.777603748,0.81287904,0.780052018,5.485454312,5.483294783,5.488712812,5.472851314,2.924937572,2.943616546,2.937580369,2.93987811,4.209761083,4.076329348,4.185587953,4.05996698,1.150415409,1.154897894,1.150330952,1.147102758
113,1,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,156478,235662,1460,698,917,264,1194.69953,469.812881,5.929092542,178912,0.717721256,446.3563346,1,0.663993346,0.168659874,540.148864,544.9788987,167.2871782,57.86348674,50.24937811,401.8207397,376.1221417,73.73162996,3414.488778,0.874608746,0.66587196,0.024891375,0.181949379,0.084413864,0.004147083,0.015061172,0.031180004,0.015467881,0.012156297,0.007648099,0.008699878,0.010012493,0.014201663,0.029741522,0.009008455,0.008525204,0.004372743,0.00572627,0.005114683,0.001670911,0.003396359,0.002614534,0.007837448,0.004376632,0.002899945,0.002506657,0.003803945,0.005325351,0.004000254,0.000914517,0,0,1.703001488,1.521052428,1.059215693,0,0.317285399,53.55754319,3.431176341,1.814501646,1.200507269,0,0.686400528,0.364527321,0.371654214,0.409306204,0.170976616,0.152213369,0.173846262,0.155221091,0.481925199,0.695581755,0.471123016,0.634548247,0.672323612,0.528015623,0.679630222,0.568832898,1.116511309,1.292989213,1.105218916,1.245035434,0.037601632,0.033099538,0.038149227,0.034115571,3.151233877,3.333105904,3.13415343,3.29236237,-0.243875863,-0.143729794,-0.253484942,-0.165429235,0.763698609,0.634974305,0.772904841,0.669146065,0.796516732,0.751285739,0.801882418,0.760336726,6.81470479,6.809441064,6.815509241,6.811036592,2.607344745,2.57887682,2.60591169,2.593629638,2.459545204,2.251896126,2.469997205,2.308850002,0.735367601,0.73686947,0.735280055,0.735849562
113,2,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,79544,125960,1356,1003,1021,627,1197.826121,823.8636101,2.811551307,93146,0.581727017,318.2429361,1,0.631502064,0.35567553,365.4440067,381.0839802,127.0629765,42.92359433,37,313.400604,297.2463408,-14.92794096,1676.415439,0.853971185,0.634234628,0.118557926,0.149234923,0.024224819,0.032964777,0.030661769,0.030154365,0.042278218,0.008242914,0.021996486,0.009592833,0.011872978,0.020302792,0.008878358,0.002368853,0.010000298,0.00668738,0.004146617,0.01429177,0.007085548,0.00504181,0.01086459,0.001020912,0.004824975,0.00388645,0.006348703,0.009270564,0.004396007,0.005782616,0.003297738,0.015478857,0,1.487679893,1.337235304,0.962537308,0,0.2888245,58.21403113,2.565541532,1.357057304,0.647270526,0,0.346246192,0.196238061,0.196691586,0.236225515,0.199424444,0.176005296,0.201607474,0.182774608,0.387246102,0.54161021,0.381928266,0.485097159,0.658405621,0.522472546,0.663297544,0.572889127,1.005856652,1.161946021,1.001506861,1.110614187,0.046966154,0.041191836,0.047424416,0.042964589,2.836926111,3.01032448,2.830254814,2.957069383,-0.251736954,-0.145122536,-0.256564243,-0.179272771,0.747155857,0.61290365,0.751836083,0.664378302,0.818287085,0.771046113,0.821708354,0.787237976,7.076464403,7.075722969,7.081219119,7.07653996,2.412202038,2.396896626,2.409640863,2.408952143,1.880040044,1.726783808,1.886711358,1.786430866,0.566821536,0.567098504,0.567159906,0.567882006
113,3,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,70560,120232,1080,1349,814,897,941.4279904,1133.064399,3.898194545,78525,0.822929897,299.7328515,1,0.586865394,0.256529013,403.7841079,457.1848641,111.1980216,38.27637591,33.24154028,238.3039373,229.4070845,-16.52899171,1859.1566,0.898567335,0.429642739,0.069627596,0.185515248,0.045620962,0.059310936,0.016342643,0.016348528,0.030805869,0.016568796,0.005305016,0.01660964,0.004966113,0.009786638,0.0046623,0.010485867,0.010838883,0.021376933,0.001718196,0.00304154,0.00452276,0.009010921,0.000750762,0.00508929,0.009432822,0.006384331,0.011211084,0.010801318,0.004618412,0.005419527,0.003226631,0.084071057,0,1.017110424,0.893926078,0.658273751,0,0.197746451,64.40235053,3.242201038,1.004982934,0.115909938,0.016706924,0.00505492,0.01839529,0.049297926,0.153640337,0.178253027,0.156797483,0.178627717,0.16027099,0.438638347,0.613787546,0.441915318,0.584093929,0.683660711,0.552963675,0.680873576,0.577442752,1.064588976,1.222296757,1.069424708,1.194680522,0.03392117,0.030081292,0.033956944,0.030746509,3.051403207,3.223177202,3.053723228,3.197582782,-0.261442853,-0.156744481,-0.259883586,-0.175918805,0.774969275,0.649613356,0.773521281,0.678463431,0.806196404,0.757858104,0.806978885,0.767184561,7.437299971,7.436527473,7.444317425,7.435036582,2.568987868,2.545850538,2.567041793,2.557657779,2.334576126,2.132242301,2.327616031,2.180473155,0.693303618,0.686507462,0.692382837,0.691141771
113,4,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,120342,235545,1522,1493,1139,878,1363.286957,1233.440245,12.67230007,177790,0.84514895,391.4386201,1,0.510908744,0.078912273,605.6765725,621.1803281,99.80981916,31.3720249,26.30589288,374.6861535,323.7528264,-12.37842295,4377.652342,0.676877215,0.396115437,0.073458253,0.127372694,0.068062227,0.04937283,0.027404523,0.001153459,0.021712727,0.024096083,0.021756962,0.025846583,0.008134098,0.009479949,0.020135454,0.017509341,0.008060581,0.005792121,0.009835221,0.007870556,0.004625997,0.008191307,0.009824397,0.015012211,0.010576024,0.005103018,0.002467436,0.004708692,0.001727062,0.003771684,0.004782449,0.010318186,0,1.099839432,1.091668943,0.816294109,0,0.253930955,61.31817972,2.557349463,1.186457333,0.084075292,0,0.036768664,0.080565272,0.099615816,0.176677844,0.212849469,0.191267818,0.215442166,0.193329694,0.3502597,0.449657367,0.341988486,0.434812808,0.649204227,0.550816354,0.658328624,0.565981218,0.954037459,1.064879561,0.945156971,1.047651239,0.053059532,0.047699245,0.053723669,0.048279252,2.688630506,2.822295381,2.677733297,2.806263356,-0.257336324,-0.172939321,-0.266319047,-0.183817466,0.740263605,0.643359924,0.748830184,0.658308492,0.829513793,0.79279689,0.833456978,0.796898659,7.144597895,7.136592111,7.147954288,7.139039383,2.318092286,2.323558099,2.316156496,2.327474423,1.646683978,1.55245189,1.659867744,1.568846143,0.499235919,0.500527314,0.500464058,0.500914738
113,5,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,104679,192992,1353,1874,761,1548,1017.997287,1723.156918,3.969091683,126907,0.881660416,365.07731,1,0.542400721,0.251946813,553.9959387,605.5617227,120.3536456,39.71386332,34.92849839,321.7092024,261.4220549,-85.42354573,2284.96883,0.824848117,0.363456845,0.071863983,0.149073879,0.056095239,0.05559877,0.0224559,0.022881209,0.03918855,0.017447887,0.019548373,0.026411328,0.009924929,0.011851079,0.002609185,0.015717938,0.008427053,0.0062986,0.010175735,0.010607572,0.005999032,0.009420015,0.005868251,0.014078507,0.008423035,0.004319178,0.006089083,0.004410358,0.003782192,0.007454463,0.003264992,0.076138521,0,2.040175364,1.4391197,0.991936393,0,0.294166808,55.88424428,2.786605473,2.671631205,0.763050019,0.270995055,0.135501817,0.429948609,0.223689868,0.365628184,0.152036387,0.130574019,0.150514542,0.135761749,0.381323411,0.537863581,0.385396013,0.487999531,0.79287967,0.707219984,0.790180463,0.734465188,0.996948938,1.153994746,0.999838784,1.106855718,0.051336536,0.0445618,0.051003561,0.046257324,3.214430019,3.401579394,3.217861609,3.361344379,-0.367123619,-0.270547474,-0.363935242,-0.291540937,0.874272313,0.809329978,0.872395041,0.826120105,0.819515986,0.768769028,0.817170819,0.782477554,6.595564019,6.59119534,6.598634539,6.597519707,2.79872124,2.796305155,2.798760656,2.813007414,3.300820302,3.136318747,3.288199106,3.187597862,0.920535928,0.918545582,0.91839878,0.918899348
113,6,Mcf7,nan,0,0,12,nan,4,4,1,1,20240515,38359,61250,1299,2019,1049,1774,1182.726557,1900.364999,5.191908411,46228,0.581550554,220.9981803,1,0.626269388,0.192607404,250.3162902,263.1539473,86.21484791,27.57565147,23.02172887,222.8288713,203.6348719,-36.86114062,1581.983982,0.829778489,0.704099619,0.045416656,0.169798275,0.05094559,0.010454625,0.014935707,0.045149166,0.010083347,0.020539678,0.017711752,0.008251532,0.003325351,0.001879912,0.014035197,0.01676416,0.003533861,0.002458202,0.003255416,0.007423393,0.0039886,0.003580223,0.00557525,0.003428477,0.005897774,0.00260056,0.006116761,0.004194464,0.007639183,0.00257042,0.004699515,0,0,1.872655151,1.584251721,1.080043578,0,0.319703506,55.1411086,2.847110976,1.36622343,0.276871383,0.00707966,0.371986369,1.704191878,0.524340443,0.521851568,0.177340194,0.156183625,0.17901993,0.162889913,0.450352789,0.648895951,0.430029786,0.555403444,0.683122914,0.543943899,0.69691016,0.609963664,1.080861437,1.252290621,1.056681242,1.175466871,0.044630001,0.038983561,0.045147675,0.041107989,3.08135491,3.266011119,3.058734542,3.197158137,-0.260335462,-0.157410173,-0.271760955,-0.196414706,0.77612429,0.653957418,0.786037639,0.708238607,0.802317734,0.753147376,0.805456269,0.771522377,7.059311724,7.053586105,7.060682372,7.052076774,2.578196206,2.553099801,2.581139201,2.572891778,2.392091862,2.196788822,2.407609283,2.292554006,0.710611163,0.711421193,0.709409767,0.711989363
114,1,Mcf7,nan,0,0,13,nan,4,4,1,1,20240515,114965,173720,1611,789,1207,359,1404.899648,562.5618493,4.671401874,128937,0.472417972,382.5937588,1,0.661783329,0.214068502,410.8224167,435.8210642,166.9790406,54.55403115,46.69047012,374.2257292,362.0884606,-11.95944055,2597.833837,0.891637001,0.762150075,0.07928938,0.150645966,0.030091078,0.012555341,0.01871985,0.053251235,0.010524139,0.013279969,0.023465127,0.011462404,0.006076674,0.006480392,0.012169849,0.005840919,0.006471966,0.015312362,0.004821923,0.003108365,0.005500633,0.001394993,0.004070727,0.003230749,0.002892377,0.005311716,0.004144951,0.008611029,0.004652865,0.003204797,0.001268426,1.383308884,1.281393267,2.508339733,0.660432975,0,0,0,53.84722684,3.927963731,2.078311373,0.821472862,0.168165452,0.618160212,0.370121183,0.077104258,2.620354179,0.142440596,0.124738582,0.146067266,0.126467159,0.521513393,0.728285337,0.496176231,0.714150209,0.706659539,0.5909897,0.720746185,0.599002766,1.147400182,1.305209365,1.125579494,1.298716112,0.03640657,0.032298193,0.037084559,0.032553696,3.36566956,3.550435803,3.336051704,3.536211346,-0.26259211,-0.16795406,-0.277378931,-0.175176502,0.799035357,0.691711023,0.811468371,0.702025076,0.78306445,0.733763369,0.790364743,0.73900674,6.719447255,6.717101972,6.716269208,6.710338163,2.780668493,2.761170913,2.780872221,2.763861787,3.034173342,2.832922472,3.057409822,2.847720793,0.888921684,0.890301952,0.888396513,0.89046775
114,2,Mcf7,nan,0,0,13,nan,4,4,1,1,20240515,12328,18476,1729,1014,1580,890,1652.439568,954.2051428,2.049200861,13243,0.597240995,125.285662,1,0.667243992,0.48799511,141.1001178,151.109232,53.15072906,17.9972178,15.62049935,115.5822397,113.17102,-72.9811955,563.4345956,0.930906894,0.687296438,0.059345915,0.184806455,0.050510323,0.004009425,0.02169218,0.043466909,0.00571832,0.018127205,0.023323099,0.001248825,0.008570662,0.017195586,0.015121078,0.011732118,0.015311171,0.006109509,0.007862256,0.004154499,0.004772888,0.009143573,0.007712412,0.006704251,0.003781858,0.011258574,0.010877824,0.004934894,0.001569818,0.004268626,0.003415171,1.647792558,1.397636985,2.709567577,0.707941272,0,0,0,50.11017493,4.324703694,1.676418098,0.62546971,0.045898456,1.28537218,0.391553384,0.093890039,3.395009368,0.144488028,0.126246019,0.150218751,0.133510267,0.513436105,0.743756972,0.453536637,0.635579469,0.691628891,0.549981634,0.729759478,0.618375357,1.132373461,1.313321355,1.073626329,1.240982684,0.045393645,0.039405969,0.047639892,0.041735507,3.311399681,3.501995779,3.249177595,3.431197922,-0.252080989,-0.143542649,-0.289306404,-0.188692777,0.784369876,0.646650221,0.816571351,0.714670437,0.775932946,0.721601102,0.79356205,0.747288411,6.380170163,6.376469579,6.378144854,6.366214023,2.741718843,2.69683515,2.750217503,2.727649919,2.816552275,2.561694667,2.903003928,2.695334723,0.832497095,0.82636291,0.839135141,0.832728548
114,3,Mcf7,nan,0,0,13,nan,4,4,1,1,20240515,121108,198365,1450,1322,965,913,1197.485071,1130.899742,2.369210979,128763,0.799356217,392.682435,1,0.610531092,0.422081448,512.9926846,492.8326288,143.0104891,53.67028485,48.75448697,312.3176894,308.2354603,61.02240426,1898.861182,0.940549692,0.633587416,0.027754719,0.164944978,0.108230617,0.025475849,0.010122509,0.010241154,0.022979085,0.024237752,0.004298061,0.013676072,0.001412551,0.008845575,0.022021912,0.006555274,0.003613996,0.01614563,0.008455434,0.001493108,0.005022747,0.006513401,0.003668672,0.015357224,0.011691118,0.008027861,0.003134457,0.003397437,0.003436929,0.001726137,0.004697638,1.301201493,1.184735934,2.354570763,0.626104818,0,0,0,58.10749157,2.86880583,1.873197666,0.296677958,0.209179737,0.047804299,0.074002622,0.050509192,2.429763007,0.19685291,0.173707926,0.19638468,0.17645241,0.353921446,0.473825244,0.35387814,0.462930831,0.713871578,0.617574422,0.714613093,0.626216246,0.965705958,1.097106347,0.965232554,1.088723456,0.04885231,0.043295413,0.048830671,0.043848059,2.859811477,3.020907089,2.861327908,3.007943062,-0.302328992,-0.207794861,-0.303233423,-0.215402021,0.799306823,0.709695694,0.800238107,0.718483155,0.830980048,0.789311151,0.830807149,0.794710569,7.031898607,7.029845606,7.032376513,7.031375291,2.478764216,2.491613007,2.481201829,2.489975723,2.119942867,2.004174509,2.126110475,2.014067308,0.618466078,0.619499938,0.619997154,0.619249535
114,4,Mcf7,nan,0,0,13,nan,4,4,1,1,20240515,61296,90090,644,1677,329,1391,497.6135474,1525.90864,3.851720935,68963,0.447641417,279.3644414,1,0.68038628,0.259624209,303.1790787,327.4950381,103.4842983,34.24772396,29,282.1863348,271.1067197,-66.62740429,1722.45707,0.888824442,0.714033693,0.065362571,0.161771241,0.025007094,0.004819325,0.028084441,0.046938391,0.007086887,0.029715228,0.021584387,0.004983499,0.01605313,0.005196174,0.01347915,0.013412402,0.010395809,0.006985306,0.019329056,0.012322194,0.003820568,0.002142899,0.004199287,0.006581281,0.002968585,0.003820304,0.004388484,0.007565716,0.007957071,0.005457118,0.006288607,1.641749252,1.408831626,2.73082193,0.717896161,0,0,0,52.00161798,3.906428132,1.461750018,0.352798978,0.28392564,0.017244463,0.71995297,0.083926501,3.411246121,0.162182233,0.140302149,0.162699683,0.144744087,0.445334047,0.649501577,0.444669321,0.588472846,0.702458554,0.565946203,0.702788475,0.60640471,1.068874145,1.247945686,1.067724949,1.195723264,0.044299343,0.038411345,0.044363637,0.039877333,3.151588934,3.357868194,3.151201008,3.30233781,-0.271613015,-0.15820368,-0.271783851,-0.18789682,0.792856531,0.662072084,0.792996759,0.704150709,0.797912314,0.742559672,0.798278861,0.755312028,6.524562489,6.523639246,6.529304519,6.524635869,2.657031037,2.633049015,2.658028209,2.647901214,2.548091253,2.343222285,2.547605769,2.401770486,0.748356325,0.748180965,0.748068772,0.747560833
114,5,Mcf7,nan,0,0,13,nan,4,4,1,1,20240515,50867,89570,994,1902,729,1564,837.8221047,1754.633987,2.292978031,54504,0.772778391,254.4914064,1,0.567902199,0.436114078,336.6930094,358.3434107,97.16480844,33.02075456,29.12043956,234.774485,213.6909548,28.45426053,1210.662084,0.933270953,0.476023537,0.074460487,0.174534395,0.065265401,0.033517414,0.018723436,0.015384361,0.04646128,0.009097138,0.017800504,0.015075611,0.023194556,0.002748102,0.012173256,0.011937486,0.010415212,0.006518579,0.011860326,0.015864322,0.008247902,0.005504771,0.009675947,0.00576742,0.006288802,0.004505694,0.009002352,0.007565657,0.002459852,0.008705014,0.00556652,1.435397046,1.263531666,2.540901399,0.68286464,0,0,0,52.86018863,3.737401969,0.479862915,1.229371555,0.616169424,0.039759661,1.054820423,0.091203449,3.018203393,0.188569245,0.168099752,0.189667329,0.1684894,0.408437953,0.560598715,0.394587665,0.53521041,0.681033818,0.559404267,0.692911123,0.580482199,1.035384879,1.183644913,1.015705563,1.156543289,0.046223018,0.040829107,0.046663895,0.041493375,2.969381478,3.131623618,2.956228805,3.113615498,-0.266391856,-0.166259067,-0.275723997,-0.179567238,0.773633488,0.658230368,0.781980162,0.67746233,0.813839932,0.770190066,0.816335156,0.774106351,6.503198938,6.506463863,6.509644853,6.502567954,2.514464595,2.500761582,2.523034248,2.511082701,2.15257306,1.984131854,2.175272039,2.016340008,0.640252753,0.636182642,0.642464926,0.637887605
115,1,Mcf7,nan,0,0,14,nan,4,4,1,1,20240515,43669,77938,1468,517,1202,224,1373.697268,359.9370263,4.87357582,54018,0.729117735,235.79885,1,0.560304344,0.205188149,302.4829672,316.8627463,89.18520057,28.44188428,24.59674775,229.6828462,207.0158001,19.14023985,1635.367712,0.808415713,0.545174041,0.119973371,0.133291654,0.039034393,0.057136302,0.04581518,0.009934306,0.025663631,0.030022642,0.00923396,0.004939826,0.010624647,0.013516941,0.011462004,0.006506815,0.003177202,0.009153727,0.014804988,0.010143505,0.007938342,0.010071864,0.007625917,0.011983117,0.007871616,0.006889447,0.002496521,0.006116941,0.004592679,0.007962425,0.002555556,0.501296417,0.837007907,3.001796614,0,0,0.704852458,0,55.19622704,4.508223254,0.950027017,0.637858401,0.863457469,0.679628719,0.371662321,1.410386608,0.508633814,0.124699773,0.111027985,0.126921825,0.115677166,0.816350683,1.198763124,0.7317985,1.002082535,0.539152003,0.323850465,0.588676793,0.435024702,1.374608591,1.571228607,1.311738956,1.47420086,0.032754677,0.028131256,0.034131724,0.030243056,3.601439383,3.766469737,3.552725474,3.698586922,-0.133384439,-0.047037827,-0.161143761,-0.083021396,0.634288343,0.407340689,0.680800641,0.523557536,0.717737773,0.658119659,0.72763772,0.681868446,6.359866506,6.352174121,6.366893027,6.354294332,2.733906993,2.638676778,2.755040143,2.691815426,2.72646902,2.347088974,2.826466572,2.545267369,0.885704926,0.886463024,0.889566268,0.886837476
115,2,Mcf7,nan,0,0,14,nan,4,4,1,1,20240515,37648,60342,1327,544,1060,318,1193.464806,433.2153634,3.632868594,46162,0.713204648,218.940454,1,0.623910378,0.275264567,271.4575642,279.1146718,81.49846624,27.0060604,23.2594067,209.3581779,190.2797726,75.09665653,1310.994083,0.815562584,0.612127481,0.062367189,0.169913838,0.067185216,0.038000774,0.020529337,0.02619859,0.035543209,0.018405833,0.011632974,0.016702225,0.006378974,0.003615136,0.019863754,0.00693073,0.009094905,0.018398561,0.010287017,0.004162249,0.003281653,0.009865569,0.010689397,0.002961213,0.006762082,0.002522005,0.003487555,0.002283561,0.00377677,0.004240918,0.006186909,0.443244184,0.771846445,2.913384398,0,0,0.692836592,0,57.18256194,3.800860592,0.932362895,0.276329209,0.271653232,0.363541466,0.211601994,0.969979337,0.463742505,0.210908893,0.191028483,0.211736974,0.193669898,0.431162204,0.591160986,0.415332841,0.545215344,0.594529874,0.443183804,0.609206357,0.486339126,1.05927914,1.20681542,1.037212431,1.168527407,0.049083379,0.043309806,0.049615072,0.044529559,2.838434521,2.983395528,2.821765668,2.952861762,-0.2038785,-0.109533293,-0.214260323,-0.129821455,0.689212627,0.540634521,0.701376434,0.579931108,0.805950944,0.76195019,0.808549039,0.771929096,6.367070896,6.354752009,6.367342472,6.367345243,2.356984534,2.319998987,2.363127184,2.337916281,1.695565147,1.532200333,1.710253631,1.577645757,0.531681838,0.53084033,0.531396618,0.530715275
115,3,Mcf7,nan,0,0,14,nan,4,4,1,1,20240515,137469,230601,1366,1021,949,468,1160.443605,732.3745717,14.9565856,166163,0.740711393,418.3670242,1,0.596133581,0.06686018,525.1119812,584.213146,138.9748179,43.96240173,36.40054945,403.5816869,352.7824975,18.84206145,5083.040256,0.827314143,0.512828605,0.016973656,0.211045742,0.056607045,0.017107827,0.011510162,0.001614686,0.03155473,0.020005816,0.004430271,0.012153475,0.00741303,0.02649086,0.012108767,0.010116977,0.010501443,0.00990166,0.005342915,0.007663532,0.004383099,0.001886589,0.009296921,0.008293413,0.004870732,0.006524512,0.00204251,0.002453517,0.002615866,0.002622946,0.003305773,0.513978225,0.823740249,2.885736416,0,0,0.676646006,0,52.73682664,5.138932665,2.712767291,0.525324642,1.130319538,1.101713345,0.616517855,2.031516371,0.574543163,0.100930007,0.086986088,0.102429176,0.089528449,0.778043426,1.181477874,0.753787879,1.050960157,0.658488163,0.483952582,0.669557912,0.540933917,1.342865506,1.560541475,1.329240732,1.49471929,0.033579831,0.028486397,0.033879722,0.029927501,3.804416962,4.021622172,3.787750726,3.967574554,-0.203008568,-0.10271896,-0.211609745,-0.128409459,0.759381518,0.594166867,0.769382646,0.647940618,0.722067975,0.660715466,0.727067369,0.67447898,6.71470889,6.704105545,6.71601431,6.705440259,2.974457395,2.911820144,2.97749659,2.937854034,3.778421926,3.397472949,3.808511579,3.527727731,1.139116338,1.144737706,1.140574865,1.144671972
