ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9
28,11,Mcf7,nan,0,0,13,nan,6,6,1,1,20240515,51853,81972,1654,1832,1378,1535,1524.746437,1694.35429,1.586996194,53724,0.678268274,256.9460841,1,0.632569658,0.630121234,305.0597135,329.1640928,109.2016483,38.07023414,33.60059523,224.7225139,224.1622592,34.49735134,1016.903679,0.965173852,0.588525058,0.062391418,0.199385431,0.055040752,0.022799954,0.024198789,0.019124268,0.028418926,0.006506994,0.022342199,0.013555962,0.019779368,0.016446379,0.019484093,0.007648465,0.008625168,0.012197404,0.006566684,0.0102299,0.007981657,0.000742392,0.011432929,0.003961929,0.004088163,0.006484644,0.005946375,0.001398702,0.006003398,0.004203403,0.00295778
29,1,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,45689,77562,459,587,181,308,338.0303793,433.1896518,1.34813228,47480,0.466124306,241.190882,1,0.589064232,0.741766972,262.74755,285.0491186,104.0048076,36.1107615,31.78049716,233.1587853,232.4578125,-32.00830949,879.78593,0.962278854,0.648306356,0.038242942,0.19920443,0.028689448,0.00092089,0.049329981,0.035480769,0.004261938,0.01473045,0.015108196,0.016561051,0.008733802,0.026246396,0.012908525,0.015885467,0.009846641,0.005204144,0.017068114,0.001518885,0.01294255,0.007176262,0.006517665,0.000486964,0.001966545,0.006205349,0.004416517,0.003423992,0.003280744,0.010548845,0.003535908
29,2,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,22273,32231,1328,524,1161,331,1242.106946,431.8041575,1.457681522,24297,0.676646917,168.4009037,1,0.691042785,0.686020907,199.0474496,206.9396047,67.89698079,23.87758296,21.21320344,163.3282271,146.5601591,27.21214019,638.7422074,0.916697535,0.660867184,0.051996027,0.182196653,0.065845663,0.012861738,0.016527118,0.032251044,0.016900346,0.019935451,0.020638826,0.011931859,0.013967099,0.011806302,0.020934586,0.004203665,0.018137378,0.008265384,0.009565583,0.012178755,0.004434538,1.67E-06,0.002831965,0.010406895,0.010512421,0.003949064,0.009057241,0.00412767,0.003185374,0.003660353,0.007795107
29,3,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,46391,75300,1582,938,1282,687,1424.430277,810.7989481,1.819281765,49194,0.727377594,243.0367374,1,0.616082337,0.549667467,296.1845113,308.2936911,93.94147114,34.87591419,31.11269837,202.6,203.2529032,62.98426331,1029.844805,0.943021507,0.621461999,0.030648869,0.196577751,0.07697432,0.01411944,0.018470712,0.022768069,0.020193481,0.020529908,0.006597801,0.011489794,0.007662434,0.02398577,0.022682629,0.011547649,0.013792391,0.011989361,0.003547548,0.010851808,0.003061735,0.001627554,0.005617807,0.011701639,0.007584314,0.008320768,0.002435028,0.001805749,0.002958941,0.003414608,0.002841183
29,4,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,12839,29412,2035,931,1863,760,1937.8503,833.574188,4.317409135,18227,0.495394999,127.8558662,1,0.436522508,0.231620393,165.708593,173.7872262,27.73084925,9.738515244,9,138.8574261,143.9457236,-3.025798106,834.6072145,0.704394579,0.474827907,0.077164653,0.117497469,0.01325706,0.023489047,0.039126433,0.038069175,0.019490233,0.009055489,0.051686204,0.015641662,0.020834653,0.026183555,0.027110824,0.008169044,0.002931812,0.023677333,0.017735139,0.015351925,0.003968473,0.010376052,0.01007262,0.004956579,0.005426662,0.015393077,0.009123218,0.011995463,0.004339583,0.00979119,0.003998751
29,5,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,28493,45140,1646,1111,1461,867,1554.075211,985.9732917,1.953382607,33418,0.778572153,190.4689328,1,0.631214001,0.511932479,253.2705355,255.472112,67.54257916,24.50498526,21.63330765,165.7417499,158.941216,8.315400087,836.3107499,0.852624334,0.542464774,0.10562271,0.138721138,0.069879466,0.066197678,0.0079834,0.013667504,0.028245903,0.018211797,0.008901404,0.006569485,0.018693141,0.012599952,0.015229689,0.01812133,0.002694543,0.016169403,0.004372587,0.008967695,0.009420107,0.01152098,0.012545238,0.006241519,0.003951863,0.007359017,0.003332318,0.004543875,0.003207154,0.007765022,0.00371967
29,6,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,61699,117980,1418,1160,1071,820,1238.277071,996.5268805,2.007354093,67552,0.842791852,280.2812992,1,0.522961519,0.498168212,390.2980184,401.0698194,99.0403958,36.80830953,32.64965543,209.109892,210.0738591,-43.47617532,1247.544335,0.913355637,0.480510749,0.037033566,0.186086865,0.082181159,0.007732013,0.002556517,0.027750174,0.048671863,0.019382727,0.014173065,0.002002775,0.014904348,0.005769344,0.009321323,0.013426209,0.005861408,0.003714522,0.003238011,0.010833118,0.016221667,0.01870255,0.013473724,0.006568572,0.003028355,0.006162654,0.005259691,0.003735815,0.003013399,0.0115716,0.010528525
29,7,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,17395,25168,1724,1379,1548,1236,1638.674102,1308.838057,1.839677895,19509,0.633264658,148.8220477,1,0.691155435,0.543573417,175.5701152,189.4755921,57.97413216,20.51186153,18,129.5245776,135.8799125,85.70423003,634.1442277,0.891639756,0.611311459,0.087929119,0.170204441,0.039513145,0.039162369,0.020172058,0.026808571,0.030885767,0.017187557,0.022223541,0.01593869,0.030224047,0.005996336,0.005642895,0.000164659,0.005891356,0.012964535,0.005079653,0.020111316,0.004912636,0.008132279,0.005457913,0.004584378,0.005728251,0.011201395,0.003247857,0.002822179,0.008278792,0.00704091,0.006496982
29,8,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,42489,62370,1977,1462,1707,1231,1831.924357,1356.359222,1.580098124,44707,0.739073242,232.5912187,0,0.681240981,0.632872089,286.4889274,306.8110168,95.52486587,33.93947586,29.69848481,197.223539,192.9861256,59.94449581,918.5128061,0.950388082,0.574315186,0.099964041,0.175783506,0.051697374,0.046034757,0.015773367,0.012301094,0.017656647,0.024823273,0.031966305,0.009060283,0.00637889,0.005126729,0.002017126,0.011072141,0.014036611,0.018364403,0.011521134,0.002613242,0.003008834,0.001210025,0.002843604,0.003302068,0.00547023,0.008721404,0.007687188,0.004645476,0.006796012,0.000923887,0.000855376
29,9,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,8113,14136,1557,1484,1443,1360,1491.054727,1429.81807,1.508249899,8750,0.72616438,101.6355864,1,0.573924731,0.663020101,128.395452,137.2078715,38.83297568,13.96176407,12.52996409,89.93652637,88.27458526,48.10250418,392.1320344,0.9272,0.534688772,0.109552809,0.153958126,0.051820105,0.053483688,0.017611914,0.006511514,0.031132446,0.026300992,0.01119685,0.00765131,0.020585665,0.005819976,0.01878729,0.018724414,0.018119419,0.013880038,0.00430329,0.008521999,0.006738309,0.007875354,0.00525854,0.000681609,0.007243312,0.00365997,0.004962498,0.006156583,0.009004797,0.006858544,0.007451474
29,10,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,9377,15876,566,1531,440,1405,501.6270662,1464.190359,1.699053213,10482,0.812889057,109.2664963,1,0.59063996,0.588563085,146.3103472,153.4568343,39.20459157,14.36124622,12.80624847,87.10579772,85.21386193,-50.13999138,447.4457429,0.894581187,0.506992535,0.063804579,0.182331332,0.071686411,0.036160165,0.024812474,0.009325866,0.038995652,0.01336306,0.01797698,0.022461586,0.001575794,0.000729063,0.011423475,0.008863406,0.010879887,0.01764047,0.006306375,0.004538101,0.004756331,0.006859867,0.008543933,0.002317402,0.008205258,0.007825738,0.006502223,0.012394595,0.008509622,0.005410462,0.002408184
29,11,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,26800,48780,2008,1720,1828,1449,1928.231903,1564.004403,1.886569387,31619,0.656429273,184.7236309,1,0.549405494,0.530062667,223.5726252,274.9727259,77.20103626,25.90018825,22.02271555,176.9068478,168.6604101,-3.512240568,797.0924958,0.847591638,0.451266675,0.114613422,0.159049668,0.032914595,0.063942595,0.004920735,0.004494092,0.015275354,0.019134262,0.012922279,0.008554107,0.004900235,0.007783085,0.023088529,0.016166822,0.012810554,0.010451003,0.00348175,0.005204023,0.006569914,0.01119435,0.010091649,0.004572075,0.003963941,0.005184066,0.006358956,0.004734784,0.011982961,0.008785403,0.002995301
29,12,Mcf7,nan,0,0,14,nan,6,6,1,1,20240515,8166,18624,2032,2011,1935,1819,1982.36652,1916.14891,3.531785784,12579,0.921745951,101.9670247,1,0.438466495,0.28314288,196.1903159,197.6916791,25.49509757,8.858775967,8,88.63822215,76.081482,10.93384762,602.0142853,0.6491772,0.265653684,0.042344499,0.101936862,0.050506346,0.034771356,0.027075808,0.028567146,0.037258834,0.025106865,0.013250967,0.028575183,0.006993413,0.018969061,0.024085433,0.019280983,0.01438775,0.008047011,0.017888157,0.004632445,0.00486794,0.011299032,0.014920128,0.001883656,0.015738014,0.006029669,0.004781764,0.01059494,0.002746768,0.00951195,0.001717719
30,1,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,54268,80640,1288,663,973,407,1144.066559,531.3746222,1.737039564,58848,0.39285528,262.8614913,1,0.67296627,0.575692126,278.2197457,322.6019219,113.2651756,38.87207765,34.0147027,251.9224231,255.8509643,88.1513732,1088.382864,0.922172376,0.649579918,0.053564486,0.204521635,0.019258569,0.001207495,0.021135246,0.043702946,0.001894352,0.019939852,0.024501215,0.009026347,0.016526564,0.023697044,0.006664981,0.013126039,0.014196026,0.00817469,0.008803767,0.011490126,0.003125055,0.011579985,0.002581953,0.007778864,0.00990842,0.00314957,0.010360652,0.002927426,0.008802242,0.002118727,0.006202462
30,2,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,52556,73143,1549,645,1248,402,1391.341902,523.7216493,1.988281736,57600,0.647882178,258.6820008,1,0.718537659,0.502946832,301.8443912,324.9184513,102.7715914,36.73697329,32.55764119,236.1075327,229.927116,-71.06988171,1145.921969,0.912430556,0.633470665,0.139570108,0.14026859,0.033527174,0.025781596,0.001562899,0.014385601,0.035194198,0.023055305,0.024490267,0.009843886,0.008813288,0.012641371,0.014718921,0.012241042,0.018061113,0.005760164,0.010166119,0.004401953,0.008048868,0.00262819,0.009392483,0.008419572,0.00327209,0.006561851,0.009058304,0.00798067,0.006054192,0.00438883,0.002676313
30,3,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,11807,17423,1709,635,1578,502,1647.575252,568.9366478,1.712003878,13073,0.645306615,122.6097031,1,0.677667451,0.584110826,143.7352584,157.8923684,48.02082881,17.16173574,15.23154621,118.8461538,109.802766,-47.65611678,503.9959954,0.903159183,0.602567042,0.057188632,0.196667625,0.04854902,0.019202815,0.022139623,0.023804424,0.025287048,0.03225471,0.016688587,0.021309404,0.003070973,0.016111817,0.012730642,0.014211305,0.005684014,0.01009987,0.008636208,0.003124356,0.007520256,0.004345669,0.007055873,0.0141246,0.005328137,0.007311482,0.004550584,0.007082115,0.003988026,0.001207373,0.003607445
30,4,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,27464,41724,1084,712,856,529,961.5570201,630.6345762,1.541924643,28996,0.617820967,186.9979969,0,0.658230275,0.648540125,213.4525018,227.378539,79.19595949,27.77786512,24.69817807,175.6233205,167.8417147,-88.87410448,729.4884194,0.947165126,0.669144412,0.08533291,0.175347518,0.05081078,0.011669064,0.00853538,0.029675144,0.013937263,0.034794566,0.029760418,0.014210611,0.01163677,0.00917685,0.012775105,0.008627861,0.003395264,0.006898445,0.004331389,0.006093545,0.006065896,0.003199629,0.007310168,0.012812075,0.006377925,0.006676947,0.009199464,0.006144473,0.00527562,0.002503904,0.001407772
30,5,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,19078,28424,1491,763,1304,611,1411.846682,684.7917497,2.226939642,21508,0.37760565,155.8552663,1,0.671193358,0.449046746,165.1870611,198.8793604,67.11929678,22.36285499,19.23538406,150.4796644,152.9576861,72.79308318,730.6772363,0.887018784,0.596907915,0.09650848,0.193992313,0.029787173,0.009911824,0.020871182,0.012939329,0.006806317,0.014456921,0.035128516,0.020296071,0.016255293,0.016544349,0.012161401,0.004582781,0.00856648,0.005222911,0.004039176,0.002410803,0.001821066,0.009214495,0.004981678,0.009089582,0.007022766,0.004420007,0.010488425,0.008904529,0.00677896,0.003732076,0.006346254
30,6,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,20818,34026,1685,767,1471,608,1560.721107,681.7843693,2.329529392,24689,0.728722739,162.8075577,0,0.611826251,0.429271253,207.6694745,241.1182283,64.84597135,20.97180964,17.4642492,157.3473677,142.2138953,-61.01511789,780.6538957,0.843209527,0.455881872,0.066548477,0.188092654,0.043746292,0.043554271,0.015508262,0.020402209,0.029078315,0.02249141,0.005095457,0.015410433,0.004364196,0.006411228,0.017666332,0.019028757,0.017869812,0.018003825,0.004283348,0.001550193,0.00640784,0.004818679,0.009070699,0.009335113,0.016144685,0.00457225,0.007694222,0.004004198,0.004534359,0.009324019,0.002685314
30,7,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,24772,34440,1228,928,1088,682,1153.450832,813.1817374,1.368713202,25293,0.815873392,177.5969876,1,0.719279907,0.730613249,236.5294727,246.8299009,69.18092223,25.60185231,22.8035085,138.4456275,136.7685751,5.615288661,652.7422074,0.979401415,0.517697005,0.056992124,0.187979824,0.079431828,0.032871958,0.006412889,0.011214721,0.032704565,0.029998595,0.01210231,0.01150679,0.005240632,0.013631354,0.014963416,0.009287987,0.015200786,0.015782267,0.013367136,0.011388389,0.003783491,0.006706474,0.005661467,0.009428955,0.002526145,0.009263489,0.009434801,0.004761439,0.006436633,0.006886285,0.002652323
30,8,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,9086,13447,1144,1042,1025,929,1080.199868,991.2600704,1.443307238,10172,0.38066725,107.5576799,1,0.675689745,0.692853174,116.3731408,127.9140336,46,15.61723673,13.41640786,104.2334026,107.61165,69.52541844,405.9482682,0.893236335,0.651906802,0.08284902,0.169393816,0.021465049,0.016972706,0.046118004,0.026242443,0.005308334,0.020288038,0.03180503,0.024929347,0.014809991,0.002291085,0.012103813,0.021323972,0.014669272,0.001051009,0.0124934,0.006239359,0.006691024,0.0054444,0.003518657,0.008388052,0.004777763,0.012990577,0.006622607,0.008962043,0.00541057,0.006219805,0.003211165
30,9,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,23211,42008,1590,1483,1412,1247,1502.171643,1366.637198,2.139578644,27861,0.767161428,171.9103344,1,0.552537612,0.467381745,230.0820066,253.6927275,65,20.63857808,17,153.3429945,147.5870429,24.55908848,789.9797975,0.833100032,0.459185256,0.068416052,0.172249178,0.048102493,0.051479477,0.006764914,0.015173853,0.022549344,0.02712906,0.002783141,0.009459395,0.010313839,0.004231719,0.002533586,0.015733017,0.017877318,0.019574985,0.008325161,0.0161555,0.006587928,0.004784267,0.009059693,0.009181656,0.018612736,0.012293986,0.006837294,0.005444307,0.011807409,0.013586349,0.002361654
30,10,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,38640,61160,838,1546,618,1268,725.1690476,1402.832169,1.355234547,39399,0.803973976,221.8061677,1,0.631785481,0.737879655,290.2562005,293.78904,85.61541917,32.30802437,29.20616373,172.160784,172.6050529,30.67545063,811.2051942,0.980735552,0.569974019,0.068725248,0.176875149,0.082959664,0.039236903,0.017151597,0.008097266,0.031490839,0.025069217,0.014400699,0.007541053,0.005152249,0.003385876,0.015514429,0.005553037,0.015191789,0.01772694,0.017903202,0.006704157,0.001888124,0.000439819,0.000643411,0.007123104,0.00216125,0.009415446,0.003113308,0.00630829,0.007187907,0.004801537,0.000906101
30,11,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,28870,44037,952,1717,763,1484,850.1569796,1609.61479,1.319979335,29613,0.697720752,191.7248697,1,0.655585076,0.757587618,229.6319419,233.9316139,78.89233169,28.90787308,25.94224354,161.20867,164.5013981,26.11100657,692.0092347,0.974909668,0.654933829,0.071459781,0.173828244,0.07316658,0.027062074,0.014480748,0.028380632,0.017167406,0.012769488,0.024673786,0.016396177,0.020136844,0.004638282,0.015969457,0.004429885,0.002645453,0.016396808,0.007171707,0.006619957,0.014857777,0.000152812,0.005013451,0.011399883,0.003092743,0.001881184,0.00900304,0.005131057,0.00478506,0.003627456,0.005625167
30,12,Mcf7,nan,0,0,15,nan,6,6,1,1,20240515,21368,36668,1257,1822,1079,1616,1157.934341,1721.183218,1.77128583,25504,0.639846484,164.9441802,1,0.582742446,0.564561621,194.3615484,215.0581317,63.51377803,21.89534566,19.23538406,167.9841509,149.3673845,-3.500632958,689.6538957,0.83782936,0.588250434,0.016644523,0.205187228,0.049390813,0.003346996,0.023697143,0.015916947,0.016970794,0.034653124,0.008334908,0.018265655,0.007350576,0.025339404,0.016034541,0.0268873,0.008782829,0.003378467,0.006206229,0.001990093,0.006467152,0.003402785,0.006747942,0.007595929,0.004735646,0.002346462,0.006271115,0.006018233,0.007867312,0.004219226,0.004466316
31,1,Mcf7,nan,0,0,16,nan,6,6,1,1,20240515,104223,253164,998,870,560,292,831.4399509,610.2237894,2.651088253,144659,0.833955371,364.2812719,1,0.411681756,0.377203588,539.0025596,583.6719969,109.658561,39.78217776,36.67424164,362.7511968,297.4388035,-18.86260622,1863.368758,0.720473666,0.389525572,0.044706777,0.162592688,0.057750113,0.039317588,0.013428217,0.008070461,0.057359211,0.014477707,0.024447883,0.014199189,0.011220077,0.010999492,0.023412615,0.008197128,0.00981433,0.010578075,0.004012236,0.018128956,0.002408946,0.002049293,0.003601101,0.007678137,0.009078352,0.004214613,0.00094158,0.006360311,0.011436211,0.003126162,0.002472437
31,2,Mcf7,nan,0,0,16,nan,6,6,1,1,20240515,29063,53730,1494,1095,1295,825,1383.229914,962.7654406,2.915130015,37666,0.57857037,192.364656,1,0.540908245,0.343037873,227.7967179,269.2842364,71.51223672,23.19396727,18.86796226,178.2945676,185.7983998,-12.36604539,1031.820418,0.771597727,0.489940092,0.022995389,0.207538018,0.027274248,0.020649556,0.033001689,0.017848292,0.009998589,0.016112897,0.004214665,0.030670886,0.020279928,0.02496027,0.011292011,0.013179813,0.006060046,0.011227619,0.00520603,0.014629814,0.004662693,0.013500647,0.005667804,0.00916,0.000771723,0.00641538,0.00219966,0.008868042,0.006268687,0.005586703,0.008810802
31,3,Mcf7,nan,0,0,16,nan,6,6,1,1,20240515,5041,7644,1030,1252,946,1161,988.5483039,1201.864908,1.225584903,5300,0.387591478,80.11492086,1,0.659471481,0.815936944,84.37777219,91.24143795,35.77708764,12.60329348,11.18033989,76.36753237,77.78206689,32.6866151,278.6345597,0.951132075,0.770979044,0.077985623,0.145380673,0.022171193,0.013688278,0.02488314,0.053034256,0.023590814,0.022352015,0.019505199,0.01273376,0.010481829,0.00796588,0.011139074,0.006278322,0.015613105,0.011889815,0.013370788,0.006089585,0.001217043,0.000235958,0.00983368,0.002664135,0.005478597,0.010358941,0.001753238,0.006706753,0.005795504,0.004227706,0.002043778
31,4,Mcf7,nan,0,0,16,nan,6,6,1,1,20240515,107750,176946,1481,1904,1098,1442,1275.029179,1681.750524,2.442361781,120223,0.827168935,370.3937917,1,0.608942841,0.409439751,503.1262033,492.0091463,127.1377206,47.33630335,43.01162634,306.0819984,282.7334487,28.22075002,1818.522041,0.896251133,0.566736319,0.053309525,0.166814095,0.096501293,0.039799641,0.008329742,0.004817563,0.038170095,0.022863722,0.005228814,0.004741986,0.005827782,0.007578273,0.019149164,0.006343643,0.002183434,0.017690185,0.012854053,0.00554502,0.008529094,0.006842303,0.002465251,0.005943381,0.011642337,0.001114763,0.006788855,0.007435103,0.004921718,0.010705344,0.003743452
31,5,Mcf7,nan,0,0,16,nan,6,6,1,1,20240515,26612,49140,1224,2016,1035,1756,1126.590561,1869.1343,2.559175739,31784,0.822128559,184.0745794,1,0.541554742,0.390750813,252.9697695,262.7108677,68.11754546,22.12813501,19.41648784,159.7845184,144.0161658,-23.69301955,925.1107858,0.837276617,0.490302692,0.065808355,0.172049918,0.079577552,0.031151593,0.012827502,0.008859859,0.048157664,0.011788198,0.011674452,0.018419048,0.009318882,0.005801193,0.011875108,0.012575603,0.001435013,0.006980041,0.012897366,0.009085245,0.009861169,0.000435089,0.006451385,0.016421501,0.004148484,0.001502561,0.006111975,0.008081148,0.000827329,0.007267409,0.007202151
32,1,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,33659,43600,1226,500,1026,282,1123.408747,390.4260376,1.144460613,34107,0.512421912,207.0168347,1,0.771995413,0.873774063,223.5912507,225.7299271,96.50906693,33.75836499,29.83286778,194.9120164,192.0053702,-31.31333,695.7544007,0.986864866,0.84042292,0.012854649,0.124265727,0.054283187,0.005950672,0.011637887,0.070618838,0.024041071,0.013408071,0.002301555,0.003104226,0.004211897,0.021966464,0.001903251,0.008614424,0.000914627,0.004619957,0.006865142,0.002710725,0.001896158,0.005615051,0.01341861,0.003094005,0.003014919,0.003850421,0.003329787,0.004793806,0.001870255,0.00257722,0.001167411
32,2,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,7178,17955,1230,707,1059,602,1139.364447,653.8464753,3.497811665,10661,0.945048252,95.59975655,1,0.399777221,0.285893037,189.4401946,180.9530326,23.08679276,8.522474059,8,78.23173263,61.93384984,66.66466139,561.7005769,0.673295188,0.279036372,0.045944881,0.094762286,0.067714835,0.039774115,0.01967942,0.009581994,0.0475011,0.024447832,0.035123561,0.023330026,0.006292955,0.008481173,0.004615762,0.020329092,0.010739477,0.018807965,0.013685,0.012248876,0.001199549,0.003157414,0.001969087,0.004225855,0.007878318,0.006996777,0.011172288,0.003731683,0.009909072,0.004669915,0.000591711
32,3,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,21978,49704,1145,840,917,622,1023.724361,719.3086723,2.808067264,30134,0.869459895,167.2819737,1,0.442177692,0.356116826,257.9841507,272.6352875,52.15361924,17.68131493,15.65247584,158.845811,127.4450819,40.99397938,880.648845,0.729342271,0.376439018,0.018845327,0.164939272,0.063336927,0.026763255,0.018992102,0.033245635,0.048977221,0.021548626,0.013891011,0.025158382,0.009548819,0.003746756,0.016920625,0.016794167,0.008998311,0.006701035,0.014726355,0.015373766,0.00382926,0.004121644,0.010225278,0.005209073,0.010910455,0.003587623,0.003932188,0.008453925,0.009817516,0.003031836,0.003196167
32,4,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,100978,134322,833,883,467,516,654.8150389,696.412377,1.316938401,104786,0.586402203,358.5654511,1,0.751760694,0.759336959,399.360946,419.2040076,156.5183695,55.83147311,49.25444142,323.3423345,323.4903671,43.47570324,1292.709812,0.963659267,0.731620779,0.043372083,0.17664459,0.055003598,0.005248273,0.012173537,0.063287835,0.005981512,0.01305497,0.017859868,0.007516766,0.009746114,0.003631896,0.018364323,0.008865978,0.009450044,0.009302394,0.00649767,0.004199794,0.002391562,0.014493553,0.009484281,0.004596393,0.005678412,0.004873629,0.005698095,0.010695592,0.003622023,0.003154311,0.003098263
32,5,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,24268,57618,1413,903,1116,709,1261.852934,823.9365832,2.974484442,33138,0.822419304,175.7810492,1,0.421187823,0.336192715,257.1015499,297.7247051,57.27128425,18.7635988,16.03121954,173.7930776,146.2603892,84.78350653,952.4183976,0.732331462,0.348589545,0.061239193,0.155032892,0.034033887,0.053405289,0.002439344,0.035884747,0.024611979,0.028570839,0.021425732,0.006399928,0.013220742,0.004099472,0.008046707,0.028991125,0.010617491,0.001469554,0.003597097,0.021334303,0.004715569,0.005255776,0.007651173,0.009309001,0.007241498,0.007240388,0.00943535,0.001502705,0.011856163,0.00731395,0.002364494
32,6,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,18619,38896,961,1060,785,839,864.5747892,936.1129491,2.476143737,25978,0.656808235,153.9689809,1,0.478686754,0.403853777,194.3422739,226.0619384,57.87054518,18.80815847,16,170.8218388,146.5452786,-45.12999055,761.1513703,0.716721842,0.463810065,0.074919478,0.170828494,0.049080553,0.037459912,0.023458207,0.019914852,0.043534831,0.020805854,0.023939244,0.018726029,0.009420995,0.00517126,0.00484741,0.005503745,0.006893945,0.010723475,0.011298765,0.016541617,0.008680591,0.003282558,0.011430614,0.006026118,0.007267809,0.008707068,0.008611832,0.008221973,0.007410438,0.006963725,0.001253351
32,7,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,102590,145530,1758,1174,1296,859,1518.483088,1021.604182,1.866642534,108136,0.829082096,361.4161658,1,0.704940562,0.535721212,485.3556979,501.3781008,136.6930869,49.68976298,44.68780594,283.9267833,271.3754216,66.45770036,1551.272257,0.948712732,0.519618287,0.025094076,0.197611334,0.082785696,0.015536933,0.010926079,0.014150824,0.037697493,0.030734927,0.006631007,0.008691882,0.00433176,0.017840198,0.017271174,0.011093588,0.01511493,0.009298695,0.004238989,0.003289265,0.001738939,0.015875189,0.013588516,0.010230256,0.003654209,0.009104263,0.002858582,0.006529494,0.005740249,0.003147351,0.001216366
32,8,Mcf7,nan,0,0,17,nan,6,6,1,1,20240515,23307,49259,1786,1702,1569,1475,1690.596259,1570.066761,5.181931319,36257,0.717436513,172.2654756,1,0.473152114,0.192978243,248.1939841,242.9897117,50.7740091,14.39381403,11.70469991,194.4095654,172.8978597,39.81518055,1231.952452,0.642827592,0.497162801,0.073628561,0.094321019,0.055298175,0.076347012,0.025030556,0.054744846,0.026940769,0.004668308,0.017445124,0.00931322,0.01163791,0.006671413,0.018618143,0.006812005,0.009509029,0.005904743,0.021704362,0.002769887,0.006215751,0.016379898,0.004218336,0.003460499,0.011844666,0.006046971,0.010375294,0.010867374,0.012298394,0.003530574,0.005244524
