ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,,,,,,,,,,,,,,,,
94,8,Mcf7,nan,0,0,14,nan,4,4,0,0,20240515,27053,46706,1602,1421,1409,1179,1503.782871,1297.774886,10.64837266,33219,0.520747315,185.5935058,1,0.579218944,0.093911063,205.4961564,241.9938016,71.1758386,21.27900071,16.64331698,188.9083706,175.4343006,13.74353567,1902.629689,0.814383335,0.58810939,0.019163485,0.220353285,0.028211968,0.011467341,0.003719056,0.030299673,0.00515672,0.011699566,0.006159548,0.00566604,0.00260039,0.034855994,0.008827438,0.003985302,0.00373746,0.00641999,0.004786185,0.004221068,0.003924696,0.014471945,0.005550052,0.008478278,0.001095504,0.003805795,0.003935978,0.007279358,0.002135744,0.007958144,0.003037622,,,,,,,,,,,,,,,,
94,9,Mcf7,nan,0,0,14,nan,4,4,0,0,20240515,84589,173892,1512,1655,996,1318,1287.423802,1467.570984,12.07358051,112911,0.771670076,328.1799199,1,0.48644561,0.082825472,452.0886462,519.7355097,116.7261753,35.12213661,29.12043956,323.1219194,287.5387905,75.52773644,3582.448194,0.749165272,0.398711929,0.114636255,0.120936081,0.052344384,0.062256181,0.013141554,0.009082697,0.036091144,0.01772706,0.020994002,0.013915181,0.005428109,0.005643879,0.020497288,0.022990617,0.00889319,0.014309656,0.003720484,0.003015741,0.001206509,0.000497705,0.00837539,0.014987595,0.007919458,0.005691835,0.006987858,0.004090074,0.005060375,0.004830134,0.002288026,,,,,,,,,,,,,,,,
94,10,Mcf7,nan,0,0,14,nan,4,4,0,0,20240515,55301,97170,1214,1791,977,1381,1096.349017,1602.174789,15.21018884,70483,0.887038725,265.3515028,1,0.569115982,0.065745403,407.70059,432.9064564,83.60023923,25.88948647,21.9317122,225.9504263,188.2333362,16.00629667,3251.162877,0.784600542,0.375691014,0.044767887,0.162920157,0.070338199,0.018430518,0.015094641,0.040600981,0.050751382,0.025465243,0.00642848,0.01305162,0.0078023,0.009745117,0.010037513,0.018620025,0.01165678,0.005326383,0.015095116,0.009822999,0.004081288,0.006169681,0.005082949,0.00406714,0.007975925,0.006562034,0.002930898,0.010825475,0.008229645,0.005653761,0.002345167,,,,,,,,,,,,,,,,
95,1,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,9243,18476,1480,379,1356,230,1427.810127,299.1389159,1.843649237,10858,0.543870762,108.4829623,1,0.500270621,0.542402524,125.5874235,148.4856895,41.01219331,14.56907398,13,117.8500953,105.3890713,-27.61393521,462.7544007,0.851261742,0.500591392,0.051178501,0.20395443,0.021732053,0.019996509,0.044456181,0.014029762,0.020202019,0.02202964,0.016567328,0.032569896,0.002711625,0.021680403,0.008171765,0.012464592,0.008956762,0.010621159,0.001975514,0.006394642,0.013363364,0.012153608,0.004273538,0.007708346,0.007278576,0.003760955,0.009598771,0.00481055,0.006336757,0.008778437,0.001222222,,,,,,,,,,,,,,,,
95,2,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,16898,24912,1589,379,1445,206,1518.983963,292.6546337,1.633732907,19754,0.697321778,146.6806116,1,0.678307643,0.612095157,179.92506,184.3908891,55.97320788,20.15078755,17.88854382,139.4812017,128.9627647,-10.87021548,588.9970414,0.855421687,0.632800054,0.137184012,0.117290695,0.047547176,0.04318089,0.0085233,0.028554585,0.039141524,0.020536356,0.016143134,0.009766967,0.001945889,0.034586498,0.008269508,0.008991551,0.014405208,0.00264216,0.00363167,0.014573041,0.001564317,0.004590259,0.013203218,0.008090696,0.004212326,0.007305026,0.009994637,0.003915786,0.007099575,0.003829691,0.002518847,,,,,,,,,,,,,,,,
95,3,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,25545,41925,1452,527,1257,312,1356.340497,414.080642,6.579608573,29981,0.388305574,180.3466223,1,0.609302326,0.151984725,190.5685339,217.5247112,77.23341246,25.16253324,21.21320344,183.7652099,175.6147493,-32.98081734,1453.308837,0.852039625,0.679179189,0.063648887,0.19105722,0.014004365,0.006167745,0.012561827,0.052076946,0.011326279,0.018959979,0.027786324,0.004766036,0.007185701,0.008028612,0.004461018,0.01011706,0.008424659,0.006981054,0.007010955,0.007445998,0.008398217,0.009110797,0.007763688,0.006156103,0.007299381,0.004488541,0.011425718,0.0067959,0.002357374,0.007912251,0.001706733,,,,,,,,,,,,,,,,
95,4,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,22888,33920,644,669,484,457,569.6063002,560.0121024,7.0015537,27198,0.702333251,170.7100076,1,0.674764151,0.142825442,208.4487158,226.9471304,66,22.01354336,19.10497317,154.7323051,148.3838642,10.41658488,1419.077344,0.841532466,0.564045885,0.048852456,0.198257662,0.060881714,0.028759089,0.024498523,0.01255314,0.032998924,0.004192528,0.016763311,0.021604765,0.011404041,0.013649085,0.014743033,0.003833303,0.010363506,0.018584667,0.004616526,0.010709357,0.00040425,0.000500305,0.007555445,0.003756575,0.009991443,0.004008016,0.005915184,0.005629705,0.002831877,0.001099913,0.003678031,,,,,,,,,,,,,,,,
95,5,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,20473,33180,773,667,615,457,687.1201094,559.7647633,8.659391146,24560,0.711307838,161.4528823,1,0.61702833,0.11548156,197.0921677,211.6246677,62.96824597,21.05136011,18.02775638,146.0060311,138.532264,2.010374182,1492.585966,0.833591205,0.551093822,0.1172349,0.163125964,0.033840385,0.055150572,0.002929301,0.019842533,0.031347662,0.015887103,0.022209881,0.002919267,0.00849354,0.014972883,0.011374476,0.014016267,0.006743662,0.011556808,0.006421903,0.005350432,0.005592069,0.011345422,0.003183263,0.002205862,0.006966134,0.00301337,0.001626063,0.009609107,0.006164973,0.005514928,0.001947324,,,,,,,,,,,,,,,,
95,6,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,17206,29928,1405,668,1231,496,1323.62577,578.451761,11.86249541,22826,0.573913573,148.0113496,1,0.574913125,0.084299295,169.0523574,185.0756602,51.623638,15.48803063,12.52996409,158.7450848,138.4396592,-14.79666753,1601.522041,0.753789538,0.629148508,0.031440154,0.194678585,0.041896312,0.004834729,0.023910885,0.031258483,0.014721807,0.007187364,0.009061242,0.012761163,0.009947084,0.013501459,0.018955805,0.019305904,0.004135274,0.001711231,0.003207686,0.015931181,0.006708539,0.001291128,0.004299852,0.006712596,0.001767868,0.001842454,0.003061722,0.001043092,0.008518823,0.006960912,0.00675827,,,,,,,,,,,,,,,,
95,7,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,30809,52416,1424,872,1200,638,1316.356195,749.3329547,14.65875975,40789,0.573147688,198.0586709,1,0.587778541,0.068218595,231.0219188,258.6310113,70.00714249,20.23245089,16.55294536,197.883507,189.3113942,19.13299957,2382.277488,0.755326191,0.577645593,0.066437303,0.182989455,0.036196299,0.031223844,0.026107805,0.013176011,0.023613705,0.01730245,0.021464213,0.021269098,0.019012448,0.003016974,0.007832899,0.010459141,0.006439439,0.013967762,0.003562791,0.016896883,0.007988576,0.001449247,0.003404539,0.005642682,0.007565118,0.002313889,0.006316819,0.005649481,0.002826664,0.004951887,0.010656145,,,,,,,,,,,,,,,,
95,8,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,42759,85556,1526,1052,1234,759,1396.145279,922.1112748,11.67692612,53497,0.563558915,233.3290588,1,0.499777923,0.085638976,266.6800336,298.8394218,91.24143795,29.47860219,25.23885893,257.3212684,220.2979417,-79.36926244,2504.857177,0.799278464,0.534898746,0.056735948,0.20847851,0.029963318,0.026829447,0.026580341,0.011888827,0.033910008,0.005537978,0.017577482,0.026645915,0.005615815,0.019536996,0.009287978,0.004254963,0.007058428,0.009767588,0.010866161,0.006825473,0.003099297,0.006539953,0.012929003,0.004514147,0.008180702,0.004272135,0.009104648,0.004944317,0.002505456,0.004830085,0.001140009,,,,,,,,,,,,,,,,
95,9,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,78823,156674,1458,1330,1024,969,1275.329599,1161.119128,22.39945844,105813,0.721270617,316.7973495,1,0.503101982,0.044643936,411.2794486,495.0646422,112.7874106,30.8756049,24.41311123,330.6787861,284.8740981,-41.45149722,4710.317385,0.744927372,0.409486189,0.060363861,0.182589627,0.041632218,0.040381871,0.005303538,0.011680683,0.039833805,0.012193041,0.011265465,0.010278956,0.001770648,0.01104091,0.019389845,0.010149323,0.007099344,0.006012029,0.014239409,0.007159616,0.00080064,0.010243546,0.011807285,0.004471677,0.007608124,0.004630411,0.006235164,0.012787093,0.012577396,0.001560569,0.001360368,,,,,,,,,,,,,,,,
95,10,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,110116,187610,1442,1812,1077,1298,1260.357051,1534.543763,16.36132043,146489,0.700799225,374.4383069,1,0.586940995,0.061119761,470.0682822,550.7749087,129.1239714,40.96526905,33.30165161,343.6464411,335.3272367,5.026875047,4758.163056,0.751701493,0.46215525,0.041491189,0.20075181,0.041408482,0.025197061,0.022185848,0.015929523,0.026548075,0.007779027,0.006882294,0.029435326,0.004860713,0.01244457,0.010267894,0.016628779,0.0085637,0.010304792,0.014528043,0.013171426,0.003172331,0.002749508,0.008368018,0.019139691,0.009835193,0.005930311,0.005479198,0.009827013,0.010128482,0.003984537,0.002297963,,,,,,,,,,,,,,,,
95,11,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,91925,141440,1142,1740,822,1298,1002.491814,1522.170824,10.27690931,107073,0.766106876,342.1148128,1,0.649922229,0.09730552,436.9714275,495.7741421,129.031004,43.2000949,37.36308338,312.807255,280.8473037,-14.87993478,3445.506022,0.858526426,0.476185332,0.027157672,0.211720375,0.053620162,0.025350555,0.009365346,0.015808331,0.036631353,0.020051333,0.005580591,0.01402164,0.002974925,0.023252593,0.009288562,0.019085472,0.010797503,0.014607038,0.008484715,0.004417174,0.000462764,0.008812787,0.011995809,0.005265879,0.009172596,0.007612387,0.009412138,0.002404263,0.003047302,0.001583964,0.00075428,,,,,,,,,,,,,,,,
95,12,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,44660,110170,1344,1944,865,1714,1081.950067,1796.669637,11.87436768,67193,0.875658587,238.4593845,1,0.405373514,0.084215011,389.1764278,481.2691555,77.92945528,23.28308289,18.73491796,223.3350181,187.9452361,86.87407212,2581.484594,0.664652568,0.245500726,0.02350242,0.14201317,0.032531532,0.024822061,0.002580343,0.059239621,0.033494384,0.015394167,0.01047913,0.006187807,0.002300702,0.023465713,0.018361044,0.020476864,0.009016389,0.001880761,0.009182862,0.005954704,0.000392259,0.005102797,0.009343541,0.010877286,0.014831193,0.005201823,0.005792231,0.008479111,0.007464682,0.000538002,0.000311135,,,,,,,,,,,,,,,,
95,13,Mcf7,nan,0,0,15,nan,4,4,0,0,20240515,13602,35360,1247,1971,1026,1811,1137.236436,1891.407808,6.487505398,17844,0.952079018,131.6001683,1,0.384671946,0.154142454,244.4177971,254.0255893,33.01514804,11.99469184,11.04536102,95.11931877,74.75571086,-54.34557489,1053.040764,0.762273033,0.268384824,0.002619908,0.132478698,0.056317702,0.003098568,0.001932852,0.045325628,0.055807755,0.023022853,0.005890497,0.003012975,0.00027997,0.023436429,0.02337277,0.028499885,0.011673448,0.004936979,0.003067494,0.000338167,0.000241228,0.008392746,0.010177638,0.01190457,0.015857172,0.006771022,0.003641015,0.002509111,0.001519405,0.001560073,0.000337619,,,,,,,,,,,,,,,,
96,1,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,28462,43708,913,824,717,601,815.4354578,710.3902748,8.726532679,32994,0.592136931,190.3652907,1,0.651185138,0.114593051,213.8198297,222.6499495,71.58910532,24.62112188,21.02379604,184.1334775,172.3040076,8.992758588,1766.682466,0.862641692,0.729801065,0.060991153,0.165478518,0.053806332,0.002253429,0.004849983,0.053800939,0.004915556,0.012986704,0.024243949,0.00746946,0.006061284,0.002220791,0.016363472,0.003087103,0.002606535,0.008545921,0.004516948,0.005905691,0.004724111,0.003518019,0.007596693,0.006241906,0.005288714,0.004144137,0.006710081,0.005394123,0.004656807,0.005805571,0.003429482,,,,,,,,,,,,,,,,
96,2,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,17119,29359,1249,905,1092,718,1170.813599,815.7416321,9.583896855,21901,0.635148442,147.6366749,1,0.583092067,0.104341691,171.7947132,191.6037578,51.86520992,17.15839907,14.31782106,150.8046243,132.6925346,19.46887502,1435.870237,0.781653806,0.587688668,0.058182446,0.202842361,0.051379797,0.012235529,0.002899581,0.021295366,0.024333751,0.004158126,0.019587231,0.013022372,0.00452389,0.018842991,0.012721081,0.007149065,0.002794962,0.011209562,0.006431592,0.003516537,0.004540792,0.002800887,0.007598989,0.005291716,0.003963793,0.001704294,0.00380627,0.007550206,0.003874092,0.005007368,0.002142872,,,,,,,,,,,,,,,,
96,3,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,27824,43537,966,1008,769,787,865.7142036,900.8417553,10.41050904,33436,0.434945707,188.2195981,1,0.639088591,0.096056782,200.8950503,227.3433527,73.78346698,24.01351971,20.24845673,191.8232843,180.8972899,15.69082429,1907.878426,0.832156957,0.685217072,0.028159666,0.198624984,0.025948317,0.007324223,0.008112809,0.0648056,0.008444022,0.012358082,0.012063252,0.006485848,0.007120241,0.00943212,0.010206898,0.009891234,0.007582643,0.007158341,0.00487298,0.00877978,0.002984467,0.022721972,0.003343655,0.004581799,0.006163739,0.002005634,0.004004953,0.003370943,0.000756464,0.003387725,0.001854574,,,,,,,,,,,,,,,,
96,4,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,53750,90592,1264,1605,966,1301,1098.637749,1438.16733,9.136695651,60406,0.528963881,261.6039478,1,0.593319498,0.109448759,289.565071,306.9609096,111.0045044,36.36430504,31.38470965,246.4421963,245.737758,-39.09393517,2484.212516,0.88981227,0.66061521,0.078455747,0.182105457,0.02820239,0.019234418,0.032542709,0.043952783,0.028536633,0.006676317,0.029546196,0.015555339,0.009226968,0.003374734,0.006041437,0.001623113,0.009548474,0.005163393,0.004711042,0.008712421,0.001323565,0.004146141,0.013711531,0.008223219,0.007084841,0.003718432,0.00890169,0.002298626,0.004174584,0.002705362,0.003754285,,,,,,,,,,,,,,,,
96,5,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,73030,184756,1533,1700,1091,1282,1327.86967,1501.066603,17.52274367,99574,0.884842942,304.933901,1,0.395278097,0.057068688,500.3796841,503.1192702,100.1798383,27.67957075,21.9317122,254.5543762,233.1216093,-46.26778619,4010.113237,0.733424388,0.367331035,0.064221706,0.123786574,0.060361232,0.054056254,0.037064994,0.006678459,0.042707333,0.019791135,0.01755853,0.035137349,0.005480473,0.015195832,0.004919891,0.016051199,0.012386817,0.003389554,0.007286898,0.002600002,0.002558195,0.015619149,0.008752538,0.009041468,0.008207284,0.004837682,0.005074554,0.00371767,0.007125788,0.002378279,0.001393701,,,,,,,,,,,,,,,,
96,6,Mcf7,nan,0,0,16,nan,4,4,0,0,20240515,32381,50830,493,1752,272,1522,373.9338192,1633.95556,6.745036055,36712,0.296057716,203.048688,1,0.637045052,0.148257176,209.7624193,229.7868578,87.1148667,28.36383587,24.08318916,208.5688298,200.358781,42.61894637,1656.693614,0.882027675,0.727140319,0.01557413,0.186926787,0.012572661,0.002384744,0.03494983,0.073815876,0.003303923,0.007279922,0.006282925,0.006706583,0.00247447,0.002046557,0.006559056,0.006140996,0.006865471,0.005321682,0.017991475,0.00083769,0.002962989,0.020785693,0.002761459,0.003314824,0.000988754,0.002511504,0.000969759,0.007106411,0.001017408,0.001229103,0.000973403,,,,,,,,,,,,,,,,
97,1,Mcf7,nan,0,0,17,nan,4,4,0,0,20240515,25145,45360,844,338,628,128,739.6636707,224.0042553,9.967489364,30436,0.306672299,178.9290596,1,0.554343034,0.100326167,188.9705017,215.4553318,71.02816343,21.61767836,17.4642492,186.9373537,179.8649886,-54.71414631,1774.69466,0.826159811,0.65947538,0.02992798,0.19449011,0.011955854,0.008868815,0.032339454,0.045260486,0.003948482,0.009987943,0.010312359,0.011688575,0.011869918,0.012309715,0.002858178,0.009922906,0.009211881,0.009290772,0.011396544,0.012166196,0.00417711,0.009104818,0.006786192,0.007766723,0.006016657,0.006958258,0.002854378,0.005881523,0.003786543,0.00329866,0.003569399,,,,,,,,,,,,,,,,
97,2,Mcf7,nan,0,0,17,nan,4,4,0,0,20240515,62111,105790,1291,493,936,195,1106.106455,342.8057349,14.2208074,75724,0.532186353,281.2155425,1,0.587115984,0.070319495,311.8127548,354.276728,116.056021,36.78560507,31.01612484,285.2064897,263.9891724,-82.8557473,3331.588237,0.820228725,0.616750678,0.043949279,0.209054656,0.031007164,0.01500817,0.025315999,0.036240906,0.020013035,0.010353449,0.018381415,0.017860734,0.006619826,0.022386339,0.009672819,0.00664199,0.007387224,0.00753386,0.003792383,0.000971733,0.00422941,0.010608788,0.010789473,0.009471825,0.007261891,0.004105098,0.008217527,0.004634931,0.003455273,0.004885718,0.004468618,,,,,,,,,,,,,,,,
97,3,Mcf7,nan,0,0,17,nan,4,4,0,0,20240515,43497,73746,1328,650,1022,409,1186.72697,528.5726602,10.01882807,50900,0.667236856,235.334019,1,0.589821821,0.099812073,278.1357749,308.2628748,92.96235797,30.70506606,26.40075756,210.4043153,207.1682099,-79.46610051,2340.146499,0.854557957,0.571230381,0.087835746,0.189896677,0.03927427,0.040832833,0.011749529,0.024755692,0.031070238,0.015438796,0.024081549,0.012590283,0.006762803,0.000417467,0.010626843,0.012168706,0.005121086,0.014758891,0.007449209,0.00988903,0.003160446,0.009696628,0.00676004,0.007035534,0.004439112,0.002324527,0.003898258,0.003682657,0.005070608,0.004715808,0.001139766,,,,,,,,,,,,,,,,
97,4,Mcf7,nan,0,0,17,nan,4,4,0,0,20240515,33581,58667,281,1318,78,1029,176.0659301,1171.954349,15.2949494,43400,0.832065828,206.7768293,1,0.572400157,0.06538106,294.1829007,292.222518,61.66036004,17.3738986,14.14213562,183.8062452,163.1764581,-19.04563151,2540.538418,0.77375576,0.500698611,0.005682624,0.168789113,0.087814249,0.025855855,0.019830448,0.004855948,0.049564782,0.021102468,0.004317726,0.016438131,0.005661474,0.007793378,0.011716806,0.006758888,0.005964051,0.006455629,0.013760589,0.003587918,0.001622272,0.005254812,0.008403627,0.011038682,0.002151583,0.00380582,0.007846614,0.009833435,0.005723478,0.003858591,0.002111436,,,,,,,,,,,,,,,,
98,1,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,22461,44814,732,317,538,86,637.8685277,207.7417301,9.302196345,31388,0.730521947,169.1101222,1,0.501204981,0.107501494,220.899401,256.5618834,59.9082632,18.50292801,15.29705854,179.1192192,150.8498194,47.74398824,1620.362661,0.715591946,0.434071205,0.069276341,0.17629573,0.052978621,0.029589648,0.003558742,0.018534707,0.041004871,0.022748492,0.018294595,0.023541603,0.007155976,0.002533357,0.001998372,0.019369123,0.011153159,0.008337958,0.020852651,0.003283529,0.002061698,0.003391972,0.010358162,0.005564932,0.010384518,0.007325806,0.009419224,0.003752413,0.008442967,0.003719546,0.001584694,,,,,,,,,,,,,,,,
98,2,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,32946,58695,504,307,289,34,396.6001943,172.3173678,22.12797182,44078,0.626452235,204.8124753,1,0.561308459,0.04519167,243.3397302,274.3720102,65.4599114,17.88544219,13.60147051,207.673474,189.6735401,-3.456058029,3026.753714,0.747447706,0.557091852,0.017608079,0.203848474,0.042764844,0.015371403,0.014838289,0.01804694,0.021374123,0.004995002,0.003121697,0.020883525,0.002683688,0.017698918,0.011894191,0.00317109,0.006994568,0.009124039,0.004427154,0.006447918,0.003220449,0.00526331,0.00129839,0.006296744,0.010316921,0.003524089,0.001988437,0.0053966,0.004422896,0.011030575,0.001433807,,,,,,,,,,,,,,,,
98,3,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,14195,25599,423,718,262,559,346.7465305,634.609299,8.930481384,18656,0.391022309,134.4382213,1,0.554513848,0.111976047,143.9546771,163.816971,49.24428901,15.17536982,12.16552506,145.1028977,132.4931785,-24.83836499,1262.147366,0.760881218,0.65098011,0.016462192,0.201452016,0.018238482,0.005511494,0.01522989,0.046080517,0.004407262,0.01937525,0.007702847,0.012764755,0.006508318,0.016087481,0.010830987,0.021594029,0.005526444,0.002822485,0.003133634,0.005969288,0.009656056,0.010652799,0.002994287,0.004259215,0.007525698,0.004849715,0.005126868,0.00478046,0.000624139,0.00934967,0.002474712,,,,,,,,,,,,,,,,
98,4,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,17437,28380,591,1014,419,849,501.9909388,927.3457017,6.131156734,20749,0.174250756,149.0016038,1,0.614411557,0.16310136,151.4344944,174.3473544,67.26812024,21.23026898,18,156.7852648,149.1177453,69.68343233,1159.076298,0.84037785,0.7290074,0.031947759,0.185635892,0.005398485,0.00648809,0.009552397,0.073326969,0.007275468,0.012382359,0.010674772,0.002002455,0.005679075,0.001936249,0.002788988,0.004671327,0.002903371,0.009098269,0.004489294,0.00389228,0.006178036,0.020476699,0.00476244,0.006948869,0.005288558,0.002790815,0.001948895,0.001737108,0.002633684,0.006814322,0.00297301,,,,,,,,,,,,,,,,
98,5,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,44682,80400,1199,1195,864,955,1026.103263,1070.09073,11.54206058,52898,0.774259757,238.5181111,1,0.555746269,0.086639642,310.0412445,338.2085156,82.37718131,27.94266162,24.51530134,197.7544206,196.2151634,-70.60997502,2545.733332,0.844682219,0.495506526,0.077590348,0.180711922,0.051676641,0.060626244,0.009010485,0.010293517,0.034802582,0.020155461,0.005943224,0.00429221,0.008007951,0.005786384,0.005302086,0.017414887,0.010213536,0.020170695,0.006946386,0.009413258,0.004424587,0.016358891,0.005465679,0.001727823,0.009028749,0.003964445,0.002348421,0.008111086,0.00535652,0.004983257,0.002193651,,,,,,,,,,,,,,,,
98,6,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,52919,77184,1472,1244,1184,976,1323.924432,1112.761522,12.09913439,61818,0.477124995,259.5738112,1,0.685621372,0.082650541,281.6686627,320.3700985,95.90099061,31.51144102,26.17250466,256.095645,247.5404045,79.7415907,2836.533368,0.856045165,0.655637602,0.018746936,0.206040328,0.028705196,0.001794715,0.016222165,0.053838339,0.011678861,0.018810842,0.011412187,0.008255904,0.006140109,0.018385889,0.010443782,0.015512295,0.003210692,0.00431535,0.009643321,0.006956014,0.003977035,0.019361194,0.005119865,0.003881818,0.001231592,0.006039657,0.007922374,0.004585486,0.002078153,0.006330409,0.002289733,,,,,,,,,,,,,,,,
98,7,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,43639,65212,598,1267,360,993,479.8596897,1133.461285,14.90651604,51365,0.575367338,235.7178408,1,0.669186653,0.067084757,262.2660089,277.5463925,94.51454914,31.50974535,26.68332813,226.7703657,214.5060887,12.53088598,2859.106961,0.849586294,0.696569578,0.029688739,0.192822332,0.049153632,0.006068995,0.004605411,0.061158083,0.009648971,0.004510494,0.011625023,0.003755942,0.008987689,0.009845971,0.023342222,0.005219206,0.004785242,0.004989641,0.003277992,0.003980913,0.004276267,0.016148655,0.006095674,0.001625722,0.00128647,0.00197573,0.005924146,0.004938793,0.003496986,9.94E-05,0.000949563,,,,,,,,,,,,,,,,
98,8,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,56306,100293,1229,1428,926,1097,1083.328366,1245.857493,13.99714397,67531,0.615581508,267.7517989,1,0.561415054,0.071443146,312.5146193,368.126337,94.51454914,28.90932271,24.0208243,261.4496985,246.2844037,-51.2536231,3147.037985,0.833780042,0.525927806,0.056455848,0.20840839,0.031120074,0.024080857,0.018212476,0.004498427,0.02168482,0.023685181,0.016680503,0.009967179,0.004463707,0.024148119,0.008687125,0.018670164,0.008572966,0.010493675,0.011264978,0.004355999,0.008347289,0.001054643,0.010158434,0.004134447,0.008908844,0.006677826,0.006905476,0.00654095,0.001090871,0.006091371,0.000873636,,,,,,,,,,,,,,,,
98,9,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,68031,132135,1032,1487,649,1142,837.9020741,1307.801061,17.04898092,87433,0.674860581,294.3123502,1,0.514859802,0.058654532,355.0290876,411.5337167,113.4372073,34.51126082,28.63564213,297.5773633,261.9920299,51.0651137,3817.750755,0.77809294,0.511364058,0.086244234,0.188408566,0.051412682,0.028984365,0.006645972,0.009265384,0.026530074,0.019461653,0.026785778,0.016390005,0.005484006,0.003299024,0.01310913,0.018457949,0.007181039,0.009779635,0.009598384,0.005652553,0.004742051,0.011930582,0.007938628,0.00746015,0.005879795,0.002041714,0.005463438,0.002317017,0.0008011,0.008457185,0.003495009,,,,,,,,,,,,,,,,
98,10,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,44450,80444,1547,1438,1209,1200,1390.102475,1315.303735,10.60669994,53890,0.839347009,237.8980827,0,0.552558301,0.094280031,334.8711333,358.6655824,73.97972695,24.34059671,21,216.2406144,182.0346048,65.58219722,2434.058187,0.824828354,0.439949143,0.028337241,0.187879745,0.066031718,0.032366832,0.009198075,0.028518237,0.040684772,0.02937664,0.008092027,0.008279863,0.006633171,0.009654629,0.002920908,0.023006157,0.012966925,0.012435252,0.007075371,0.003606513,0.00580211,0.008281541,0.005742913,0.002859296,0.008978468,0.005672053,0.010705569,0.005005583,0.002183796,0.004848241,0.004249039,,,,,,,,,,,,,,,,
98,11,Mcf7,nan,0,0,18,nan,4,4,0,0,20240515,55799,124800,1556,1613,1156,1301,1314.14597,1465.82928,10.14199143,76336,0.725306579,266.543605,1,0.447107372,0.098599965,346.8802823,402.2461933,82.00609733,27.00304254,23.08679276,283.6086943,238.8014076,53.61218401,2666.734378,0.73096573,0.41790193,0.099005296,0.153023898,0.018927183,0.071286497,0.021710307,0.007130175,0.023492705,0.02336064,0.013327062,0.01147093,0.011014288,0.004614034,0.016817572,0.021949836,0.001862909,0.010151626,0.011779356,0.00759897,0.004984179,0.013322055,0.007152473,0.000833301,0.002334771,0.004468091,0.005278662,0.002546316,0.008517249,0.008150081,0.003569693,,,,,,,,,,,,,,,,
